,param_degree,param_kernel,param_l2reg,param_offset,param_sigma,mean_test_sqloss,mean_train_sqloss
3735,-,RBF,0.18301071199323685,-,0.001,0.1210803524632507,0.0053890079991458515
5769,-,RBF,0.0016653025229847616,-,0.001,0.12108565910730947,0.00011956194580743068
3732,-,RBF,0.18428365216142154,-,0.001,0.12110210108836633,0.005439792814845728
5772,-,RBF,0.001653799438208531,-,0.001,0.12110283981947587,0.00011853660077633376
5775,-,RBF,0.0016423758110428804,-,0.001,0.12112009440864085,0.00011751770254740638
3729,-,RBF,0.18556544632866523,-,0.001,0.12112400394604837,0.00549111524426223
5778,-,RBF,0.0016310310926339981,-,0.001,0.12113742277296001,0.00011650523910228162
3726,-,RBF,0.1868561560794016,-,0.001,0.12114606193575655,0.005542980231872817
5781,-,RBF,0.0016197647379192907,-,0.001,0.12115482480496122,0.00011549919811052358
3723,-,RBF,0.18815584342641792,-,0.001,0.12116827595979346,0.00559539275161715
5784,-,RBF,0.001608576205601187,-,0.001,0.12117230039151845,0.00011449956693242561
5787,-,RBF,0.0015974649581211235,-,0.001,0.12118984941382464,0.00011350633262183038
3720,-,RBF,0.18946457081383447,-,0.001,0.12119064692326237,0.005648357806795547
5790,-,RBF,0.001586430461633725,-,0.001,0.12120747174736488,0.00011251948192921984
3717,-,RBF,0.1907824011201048,-,0.001,0.12121317573402454,0.005701880429961312
5793,-,RBF,0.001575472185981163,-,0.001,0.12122516726189181,0.00011153900130449623
3714,-,RBF,0.19210939766103668,-,0.001,0.12123586330265519,0.00575596568280701
5796,-,RBF,0.0015645896046676772,-,0.001,0.1212429358214017,0.00011056487690013887
1075,-,RBF,85.6273635063157,-,0.1,0.1212479175194777,0.15572055322271272
3711,-,RBF,0.1934456241928341,-,0.001,0.12125871054239834,0.00581061865604441
5799,-,RBF,0.0015537821948342712,-,0.001,0.1212607772841107,0.00010959709457413093
5802,-,RBF,0.0015430494372335995,-,0.001,0.12127869150243313,0.0001086356398929477
3708,-,RBF,0.19479114491516053,-,0.001,0.12128171836912108,0.005865844469278192
5805,-,RBF,0.0015323908162050274,-,0.001,0.12129667832295814,0.00010768049813490587
3705,-,RBF,0.19614602447422347,-,0.001,0.12130488770126634,0.005921648270873297
5808,-,RBF,0.001521805819649849,-,0.001,0.12131473758643155,0.0001067316542930187
3702,-,RBF,0.1975103279658803,-,0.001,0.12132821945980492,0.005978035237815704
5811,-,RBF,0.0015112939390066744,-,0.001,0.12133286912773412,0.00010578909307827832
5814,-,RBF,0.0015008546692270044,-,0.001,0.12135107277586482,0.0001048527989227702
3699,-,RBF,0.1988841209387659,-,0.001,0.12135171456818636,0.006035010575566764
5817,-,RBF,0.0014904875087509712,-,0.001,0.12136934835392134,0.0001039227559829681
3696,-,RBF,0.20026746939744197,-,0.001,0.12137537395228865,0.006092579517910852
5820,-,RBF,0.001480191959483235,-,0.001,0.12138769567908332,0.00010299894814288355
3693,-,RBF,0.20166043980556825,-,0.001,0.1213991985403672,0.006150747326796347
5823,-,RBF,0.0014699675267690437,-,0.001,0.12140611456259888,0.0001020813590172942
3690,-,RBF,0.20306309908909578,-,0.001,0.12142318926300234,0.006209519292169766
5826,-,RBF,0.0014598137193704759,-,0.001,0.12142460480976731,0.00010116997195512823
5829,-,RBF,0.0014497300494428452,-,0.001,0.1214431662199255,0.00010026477004273834
3687,-,RBF,0.2044755146394824,-,0.001,0.121447347053046,0.006268900731803148
5832,-,RBF,0.0014397160325112545,-,0.001,0.12146179858643784,9.936573610711359e-05
3684,-,RBF,0.20589775431693064,-,0.001,0.1214716728455673,0.006328896991114371
5835,-,RBF,0.0014297711874473125,-,0.001,0.12148050169668072,9.847285271941147e-05
1072,-,RBF,86.22294891940872,-,0.1,0.12148755577510208,0.15600460096174812
3681,-,RBF,0.207329886453648,-,0.001,0.12149616757779677,0.006389513442980504
5838,-,RBF,0.001419895036446024,-,0.001,0.12149927533203451,9.758610219816952e-05
6368,6,polynomial,10.0,-2,-,0.12151411660691486,0.16197888934387109
5841,-,RBF,0.0014100871050028415,-,0.001,0.12151811926787387,9.670546661274263e-05
3678,-,RBF,0.20877197985713017,-,0.001,0.12152083218906991,0.006450755487544135
5844,-,RBF,0.0014003469218908595,-,0.001,0.12153703327355708,9.583092778675313e-05
3675,-,RBF,0.21022410381346668,-,0.001,0.1215456676207692,0.006512628552012357
5847,-,RBF,0.0013906740191381676,-,0.001,0.12155601711241998,9.496246730146058e-05
3672,-,RBF,0.21168632809067006,-,0.001,0.12157067481626525,0.006575138090448665
5850,-,RBF,0.0013810679320053736,-,0.001,0.12157507054176936,9.410006649924342e-05
5853,-,RBF,0.0013715281989632815,-,0.001,0.1215941933128793,9.324370648692884e-05
3669,-,RBF,0.2131587229420277,-,0.001,0.12159585472085682,0.006638289583557487
5856,-,RBF,0.0013620543616707107,-,0.001,0.1216133851709818,9.239336813949455e-05
3666,-,RBF,0.2146413591094772,-,0.001,0.1216212082817095,0.006702088538461206
5859,-,RBF,0.0013526459649524669,-,0.001,0.12163264585526903,9.154903210329928e-05
3663,-,RBF,0.2161343078270053,-,0.001,0.12164673644779354,0.006766540488469922
5862,-,RBF,0.0013433025567774813,-,0.001,0.12165197509888902,9.071067879976991e-05
5865,-,RBF,0.001334023688237098,-,0.001,0.12167137262894412,8.987828842883702e-05
3660,-,RBF,0.21763764082407028,-,0.001,0.12167244016982029,0.006831650992843434
5868,-,RBF,0.0013248089135235,-,0.001,0.12169083816649127,8.905184097241345e-05
3657,-,RBF,0.21915143032904824,-,0.001,0.12169832040017754,0.0068974256365457835
5871,-,RBF,0.0013156577899082827,-,0.001,0.12171037142654488,8.823131619795454e-05
3654,-,RBF,0.22067574907270343,-,0.001,0.12172437809286386,0.006963870029991977
1069,-,RBF,86.82267695665557,-,0.1,0.12172641950547086,0.1562877149186526
5874,-,RBF,0.0013065698777211905,-,0.001,0.12172997211807562,8.741669366209213e-05
5877,-,RBF,0.0012975447403289985,-,0.001,0.12174963994401923,8.660795271398896e-05
3651,-,RBF,0.2222106702916825,-,0.001,0.12175061420342159,0.0070309898087870925
5880,-,RBF,0.0012885819441145277,-,0.001,0.12176937460127428,8.580507249909906e-05
3648,-,RBF,0.2237562677320333,-,0.001,0.12177702968886861,0.0070987906334573445
5883,-,RBF,0.0012796810584558053,-,0.001,0.12178917578071535,8.500803196254381e-05
3645,-,RBF,0.22531261565274802,-,0.001,0.12180362550762926,0.00716727818917351
5886,-,RBF,0.0012708416557053817,-,0.001,0.1218090431671937,8.421680985281329e-05
5889,-,RBF,0.0012620633111697906,-,0.001,0.12182897643954925,8.343138472527125e-05
3642,-,RBF,0.2268797888293309,-,0.001,0.12183040261946361,0.007236458185466113
5892,-,RBF,0.0012533456030891373,-,0.001,0.12184897527061647,8.26517349457939e-05
3639,-,RBF,0.2284578625573911,-,0.001,0.12185736198539596,0.00730633635593278
5895,-,RBF,0.0012446881126168298,-,0.001,0.12186903932723876,8.187783869424206e-05
3636,-,RBF,0.23004691265625996,-,0.001,0.12188450456764181,0.007376918457937431
5898,-,RBF,0.0012360904237994606,-,0.001,0.1218891682702771,8.11096739681312e-05
5901,-,RBF,0.0012275521235568282,-,0.001,0.12190936175462219,8.034721858622565e-05
3633,-,RBF,0.23164701547263417,-,0.001,0.12191183132953397,0.007448210272301233
5904,-,RBF,0.0012190728016620849,-,0.001,0.12192961942920989,7.95904501920491e-05
3630,-,RBF,0.23325824788424357,-,0.001,0.12193934323544708,0.007520217602985379
5907,-,RBF,0.0012106520507220203,-,0.001,0.12194994093703723,7.883934625745775e-05
1066,-,RBF,87.4265764322859,-,0.1,0.12196450624494368,0.15656989244659786
3627,-,RBF,0.2348806873035449,-,0.001,0.1219670412507213,0.00759294627676565
5910,-,RBF,0.0012022894661574948,-,0.001,0.12197032591517522,7.809388408635386e-05
5913,-,RBF,0.0011939846461840068,-,0.001,0.12199077399478814,7.73540408181494e-05
3624,-,RBF,0.2365144116814412,-,0.001,0.12199492634158439,0.0076664021428984605
5916,-,RBF,0.0011857371917923835,-,0.001,0.12201128480115188,7.661979343137638e-05
3621,-,RBF,0.23815949951102683,-,0.001,0.12202299947507297,0.007740591072778599
5919,-,RBF,0.001177546706729603,-,0.001,0.12203185795367535,7.589111874721129e-05
3618,-,RBF,0.23981602983135883,-,0.001,0.12205126161895231,0.007815518959588498
5922,-,RBF,0.0011694127974797635,-,0.001,0.12205249306591717,7.516799343317049e-05
5925,-,RBF,0.0011613350732451822,-,0.001,0.1220731897456103,7.445039400657695e-05
3615,-,RBF,0.2414840822312544,-,0.001,0.12207971374163491,0.007891191717938903
5928,-,RBF,0.0011533131459276124,-,0.001,0.12209394759468511,7.373829683811988e-05
3612,-,RBF,0.24316373685311463,-,0.001,0.12210835681209797,0.007967615283500979
5931,-,RBF,0.0011453466301095925,-,0.001,0.12211476620929348,7.303167815546084e-05
5934,-,RBF,0.0011374351430359338,-,0.001,0.12213564517983448,7.233051404670595e-05
3609,-,RBF,0.24485507439677523,-,0.001,0.12213719179979948,0.00804479561262988
5937,-,RBF,0.0011295783045953362,-,0.001,0.12215658409098046,7.16347804640259e-05
3606,-,RBF,0.24655817612338357,-,0.001,0.12216621967459314,0.00812273868197941
5940,-,RBF,0.0011217757373021202,-,0.001,0.12217758252170303,7.094445322717431e-05
3603,-,RBF,0.24827312385930303,-,0.001,0.12219544140664214,0.008201450488108159
5943,-,RBF,0.0011140270662780849,-,0.001,0.12219864004530712,7.025950802692029e-05
1063,-,RBF,88.0346763609482,-,0.1,0.12220181359037888,0.15685113096963899
5946,-,RBF,0.0011063319192345024,-,0.001,0.12221975622945541,6.957992042864275e-05
3600,-,RBF,0.25000000000004435,-,0.001,0.12222485796633159,0.008280937047076694
5949,-,RBF,0.001098689926454236,-,0.001,0.12224093063620371,6.890566587580883e-05
3597,-,RBF,0.2517388875142243,-,0.001,0.12225447032417958,0.008361204394035957
5952,-,RBF,0.0010911007207739722,-,0.001,0.12226216282203,6.8236719693486e-05
5955,-,RBF,0.001083563937566574,-,0.001,0.12228345233787062,6.757305709177734e-05
3594,-,RBF,0.2534898699475522,-,0.001,0.12228427945074731,0.0084422585828068
5958,-,RBF,0.0010760792147235683,-,0.001,0.12230479872915401,6.691465316926984e-05
3591,-,RBF,0.25525303142684347,-,0.001,0.12231428631654773,0.008524105685450527
5961,-,RBF,0.0010686461926377533,-,0.001,0.1223262015358352,6.62614829165647e-05
3588,-,RBF,0.25702845666406204,-,0.001,0.12234449189195304,0.008606751791830508
5964,-,RBF,0.0010612645141859153,-,0.001,0.12234766029243539,6.561352121962686e-05
5967,-,RBF,0.0010539338247116657,-,0.001,0.12236917452807763,6.497074286329526e-05
3585,-,RBF,0.2588162309603901,-,0.001,0.12237489714710093,0.008690203009164729
5970,-,RBF,0.0010466537720084065,-,0.001,0.12239074376652688,6.433312253455268e-05
3582,-,RBF,0.2606164402103263,-,0.001,0.12240550305179948,0.008774465461569328
5973,-,RBF,0.0010394240063024138,-,0.001,0.12241236752622994,6.370063482607276e-05
5976,-,RBF,0.001032244180236027,-,0.001,0.1224340453203569,6.307325423952351e-05
3579,-,RBF,0.2624291709058131,-,0.001,0.1224363105754309,0.00885954528959299
1060,-,RBF,88.64700595910381,-,0.1,0.12243833920082656,0.1571314279823724
5979,-,RBF,0.0010251139488509549,-,0.001,0.12245577665684346,6.245095518888789e-05
3576,-,RBF,0.26425451014039164,-,0.001,0.12246732068685416,0.00894544864974226
5982,-,RBF,0.0010180329695717075,-,0.001,0.12247756103843535,6.183371200386616e-05
3573,-,RBF,0.2660925456133868,-,0.001,0.12249853435430598,0.009032181713997629
5985,-,RBF,0.001011000902189142,-,0.001,0.122499397962732,6.122149893314216e-05
5988,-,RBF,0.001004017408844111,-,0.001,0.122521286922231,6.061429014775645e-05
3570,-,RBF,0.2679433656341204,-,0.001,0.12252995254530105,0.009119750669320473
5991,-,RBF,0.0009970821540112263,-,0.001,0.12254322740437783,6.0012059744306765e-05
3567,-,RBF,0.2698070591261542,-,0.001,0.12256157622653063,0.009208161717150795
5994,-,RBF,0.0009901948044827426,-,0.001,0.12256521889161048,5.9414781748298735e-05
5997,-,RBF,0.0009833550293525538,-,0.001,0.12258726086141189,5.8822430117291474e-05
3564,-,RBF,0.27168371563156224,-,0.001,0.12259340636376008,0.009297421072895577
3561,-,RBF,0.2735734253152329,-,0.001,0.12262544392172524,0.00938753496540804
3558,-,RBF,0.27547627896920096,-,0.001,0.12265768986402717,0.009478509636457482
1057,-,RBF,89.26359464643059,-,0.1,0.12267408079721631,0.15741078104958706
3555,-,RBF,0.27739236801700984,-,0.001,0.12269014515302634,0.00957035134018983
3552,-,RBF,0.27932178451810385,-,0.001,0.12272281074973476,0.00966306634257883
3549,-,RBF,0.2812646211722515,-,0.001,0.12275568761370767,0.00975666092086798
3546,-,RBF,0.2832209713239991,-,0.001,0.12278877670293341,0.009851141363002918
3543,-,RBF,0.2851909289671557,-,0.001,0.12282207897372238,0.009946513967054647
3540,-,RBF,0.28717458874930885,-,0.001,0.1228555953805947,0.010042785040633223
3537,-,RBF,0.28917204597637225,-,0.001,0.1228893268761667,0.010139960900292082
1054,-,RBF,89.88447204723649,-,0.1,0.12290903616203927,0.1576891878059098
3534,-,RBF,0.29118339661716464,-,0.001,0.12292327441103607,0.010238047870923054
3531,-,RBF,0.2932087373080207,-,0.001,0.12295743893366602,0.010337052285141873
3528,-,RBF,0.2952481653574339,-,0.001,0.12299182139026811,0.010436980482664384
3525,-,RBF,0.2973017787507319,-,0.001,0.12302642272468382,0.01053783880967332
3522,-,RBF,0.2993696761547841,-,0.001,0.1230612438782652,0.010639633618175716
3519,-,RBF,0.30145195692274235,-,0.001,0.12309628578975407,0.010742371265350985
3516,-,RBF,0.30354872109881426,-,0.001,0.12313154939516019,0.0108460581128896
1051,-,RBF,90.50966799188276,-,0.1,0.1231432031390247,0.15796664595544357
3513,-,RBF,0.30566006942307,-,0.001,0.12316703562763837,0.01095070052632247
3510,-,RBF,0.30778610333628226,-,0.001,0.12320274541736417,0.011056304874341004
3507,-,RBF,0.3099269249848002,-,0.001,0.12323867969140873,0.011162877528107856
3504,-,RBF,0.3120826372254568,-,0.001,0.12327483937361232,0.011270424860558457
3501,-,RBF,0.3142533436305113,-,0.001,0.12331122538445678,0.011378953245693307
3498,-,RBF,0.3164391484926245,-,0.001,0.12334783864093703,0.01148846905786097
1048,-,RBF,91.13921251821729,-,0.1,0.12337657963281166,0.15824315327140054
3495,-,RBF,0.3186401568298704,-,0.001,0.12338468005643115,0.01159897867103205
3492,-,RBF,0.32085647439078124,-,0.001,0.12342175054056978,0.011710488458063948
3489,-,RBF,0.3230882076594286,-,0.001,0.12345905099910405,0.011823004789956522
3486,-,RBF,0.32533546386053924,-,0.001,0.1234965823337728,0.011936534035098787
3483,-,RBF,0.327598350964647,-,0.001,0.12353434544216854,0.01205108255850654
3480,-,RBF,0.3298769776932801,-,0.001,0.12357234121760248,0.012166656721051099
1045,-,RBF,91.77313587301767,-,0.1,0.12360916360861525,0.1585187075957285
3477,-,RBF,0.33217145352418476,-,0.001,0.12361057054896837,0.012283262878679122
3474,-,RBF,0.33448188869658524,-,0.001,0.12364903432060576,0.012400907381623668
3471,-,RBF,0.3368083942164801,-,0.001,0.12368773341216169,0.012519596573606366
3468,-,RBF,0.3391510818619759,-,0.001,0.12372666869845189,0.012639336791031061
3465,-,RBF,0.34151006418865715,-,0.001,0.12376584104932074,0.012760134362168683
3462,-,RBF,0.3438854545349946,-,0.001,0.12380525132950058,0.012881995606333647
1042,-,RBF,92.41146851344449,-,0.1,0.12384095309188797,0.15879330683873166
3459,-,RBF,0.34627736702779016,-,0.001,0.12384490039846968,0.013004926833051742
3456,-,RBF,0.3486859165876607,-,0.001,0.12388478911030967,0.013128934341219615
3453,-,RBF,0.351111218934559,-,0.001,0.12392491831356198,0.013254024418256
3450,-,RBF,0.35355339059333385,-,0.001,0.12396528885108336,0.013380203339244662
3447,-,RBF,0.3560125488993284,-,0.001,0.12400590155990056,0.01350747736606916
3444,-,RBF,0.35848881200401767,-,0.001,0.12404675727106423,0.013635852746539747
1039,-,RBF,93.05424110850463,-,0.1,0.12407194616797616,0.15906694897868595
3441,-,RBF,0.3609822988806852,-,0.001,0.12408785680950209,0.01376533571351212
3438,-,RBF,0.36349312933013916,-,0.001,0.12412920099387095,0.013895932483998463
3435,-,RBF,0.36602142398646825,-,0.001,0.12417079063640866,0.014027649258270755
3432,-,RBF,0.3685673043228376,-,0.001,0.12421262654278442,0.0141604922189563
3429,-,RBF,0.37113089265732496,-,0.001,0.12425470951194915,0.014294467530126006
3426,-,RBF,0.3737123121587977,-,0.001,0.12429704033598474,0.014429581336375046
1036,-,RBF,93.7014845405248,-,0.1,0.12430214098177192,0.15933963206144872
3423,-,RBF,0.37631168685283023,-,0.001,0.12433961979995285,0.014565839761896328
3420,-,RBF,0.37892914162766334,-,0.001,0.12438244868174268,0.014703248909546869
3417,-,RBF,0.381564802240204,-,0.001,0.12442552775191866,0.01484181485990709
3414,-,RBF,0.3842187953220677,-,0.001,0.12446885777356707,0.014981543670333166
3411,-,RBF,0.38689124838566247,-,0.001,0.12451243950214241,0.015122441374002829
1033,-,RBF,94.35322990663528,-,0.1,0.12453153573736002,0.15961135420006264
3408,-,RBF,0.38958228983031534,-,0.001,0.12455627368531298,0.015264513978954302
3405,-,RBF,0.39229204894844116,-,0.001,0.12460036106280603,0.015407767467118985
3402,-,RBF,0.3950206559317548,-,0.001,0.12464470236625244,0.015552207793347712
3399,-,RBF,0.3977682418775259,-,0.001,0.12468929831903099,0.01569784088443084
3396,-,RBF,0.400534938794878,-,0.001,0.12473414963611194,0.015844672638112393
1030,-,RBF,95.00950852026396,-,0.1,0.12476012869766077,0.15988211357435506
3393,-,RBF,0.40332087961113056,-,0.001,0.12477925702390039,0.015992708922098295
3390,-,RBF,0.40612619817818557,-,0.001,0.12482462118007939,0.016141955573058947
3387,-,RBF,0.40895102927895877,-,0.001,0.12487024279345231,0.01629241839562624
3384,-,RBF,0.4117955086338552,-,0.001,0.12491612254378519,0.016444103161385285
3381,-,RBF,0.4146597729072899,-,0.001,0.12496226110164871,0.016597015607860924
1027,-,RBF,95.6703519126409,-,0.1,0.12498791818406817,0.16015190843053165
3378,-,RBF,0.4175439597142541,-,0.001,0.1250086591282599,0.016751161437499263
3375,-,RBF,0.42044820762692714,-,0.001,0.12505531727532349,0.016906546316644313
3372,-,RBF,0.4233726561813339,-,0.001,0.12510223618487326,0.01706317587451012
3369,-,RBF,0.4263174458840491,-,0.001,0.12514941648911324,0.0172210557021484
3366,-,RBF,0.42928271821894803,-,0.001,0.12519685881025822,0.017380191351411868
1024,-,RBF,96.33579183431316,-,0.1,0.12521490257608398,0.16042073708076546
3363,-,RBF,0.4322686156540042,-,0.001,0.12524456376037513,0.01754058833391359
3360,-,RBF,0.4352752816481341,-,0.001,0.1252925319412235,0.017702252119982463
3357,-,RBF,0.43830286065809,-,0.001,0.12534076394409607,0.017865188137615052
3354,-,RBF,0.4413514981454003,-,0.001,0.12538926034965994,0.018029401771423967
3351,-,RBF,0.44442134058335847,-,0.001,0.1254380217277968,0.01819489836158295
1021,-,RBF,97.00586025667035,-,0.1,0.12544108031094786,0.1606885979027809
3348,-,RBF,0.44751253546406,-,0.001,0.12548704863744417,0.018361683202769062
3345,-,RBF,0.45062523130548937,-,0.001,0.125536341626436,0.018529761543102086
3342,-,RBF,0.4537595776586551,-,0.001,0.12558590123134386,0.018699138583081115
3339,-,RBF,0.4569157251147754,-,0.001,0.12563572797731823,0.01886981947451907
1018,-,RBF,97.68058937348067,-,0.1,0.12566644988326287,0.1609554893394332
3336,-,RBF,0.46009382531251314,-,0.001,0.12568582237792975,0.01904180931947495
3333,-,RBF,0.4632940309452615,-,0.001,0.12573618493501088,0.01921511316918416
3330,-,RBF,0.4665164957684802,-,0.001,0.12578681613849813,0.01938973602298722
3327,-,RBF,0.46976137460708284,-,0.001,0.12583771646627392,0.019565682827257104
3324,-,RBF,0.4730288233628754,-,0.001,0.1258888863840096,0.019742958474325268
1015,-,RBF,98.36001160243771,-,0.1,0.12589100984461807,0.16122140989828318
3321,-,RBF,0.4763189990220466,-,0.001,0.12594032634500815,0.019921567801406834
3318,-,RBF,0.47963205966271055,-,0.001,0.12599203679004772,0.020101515589524967
3315,-,RBF,0.4829681644625016,-,0.001,0.1260440181472258,0.020282806562435002
3312,-,RBF,0.4863274737062221,-,0.001,0.1260962708318031,0.020465445385548092
1012,-,RBF,99.04415958671788,-,0.1,0.1261147588032064,0.16148635815116794
3309,-,RBF,0.48971014879354324,-,0.001,0.12614879524604933,0.020649436664855202
6390,6,polynomial,0.1,0,-,0.1261710566947967,0.16266631881188395
3306,-,RBF,0.49311635224675987,-,0.001,0.12620159177908785,0.020834784945851146
3303,-,RBF,0.49654624771859873,-,0.001,0.1262546608067427,0.021021494712459465
3300,-,RBF,0.5000000000000813,-,0.001,0.12630800269138487,0.02120957038595789
1009,-,RBF,99.73306619654893,-,0.1,0.12633769542343973,0.16175033273376663
3297,-,RBF,0.5034777750284412,-,0.001,0.12636161778178032,0.02139901632390504
3294,-,RBF,0.5069797398950968,-,0.001,0.12641550641293797,0.02158983681906852
6410,6,polynomial,0.01,0,-,0.12645435769606755,0.1626517766654769
3291,-,RBF,0.5105060628536794,-,0.001,0.12646966890595907,0.021782036098354544
3288,-,RBF,0.5140569133281165,-,0.001,0.12652410556788693,0.021975618321739526
1006,-,RBF,100.42676453078907,-,0.1,0.12655981842555966,0.16201333234516288
3285,-,RBF,0.5176324619207725,-,0.001,0.12657881669155804,0.02217058758120389
3282,-,RBF,0.521232880420645,-,0.001,0.12663380255545348,0.022366947899668196
3279,-,RBF,0.5248583418116184,-,0.001,0.1266890634235519,0.022564703229932207
6191,3,polynomial,10.0,1,-,0.12670842153773884,0.1682927530498281
3276,-,RBF,0.5285090202807755,-,0.001,0.12674459954518305,0.022763857453616813
1003,-,RBF,101.12528791851727,-,0.1,0.12678112658524562,0.16227535574740237
3273,-,RBF,0.5321850912267657,-,0.001,0.12680041115488253,0.022964414380109304
3270,-,RBF,0.5358867312682329,-,0.001,0.12685649847224764,0.02316637774551213
3267,-,RBF,0.5396141182523004,-,0.001,0.12691286170179436,0.023369751211595804
3264,-,RBF,0.5433674312631164,-,0.001,0.12696950103281535,0.023574538364755582
1000,-,RBF,101.8286699206346,-,0.1,0.12700161873321922,0.16253640176504747
6450,7,polynomial,0.1,0,-,0.12702024330539954,0.16328088399348092
3261,-,RBF,0.5471468506304576,-,0.001,0.12702641663923928,0.02378074271497285
6330,5,polynomial,0.1,0,-,0.12703012060725913,0.1640887643989324
3258,-,RBF,0.5509525579383937,-,0.001,0.12708360867949145,0.023988367694781125
3255,-,RBF,0.5547847360340115,-,0.001,0.1271410772963555,0.024197416658237065
3252,-,RBF,0.5586435690361995,-,0.001,0.12719882261683682,0.024407892879896934
6350,5,polynomial,0.01,0,-,0.1272137415520078,0.16407947858159044
997,-,RBF,102.53694433147666,-,0.1,0.12722129375484564,0.16279646928472707
3249,-,RBF,0.5625292423444948,-,0.001,0.1272568447520268,0.02461979955379837
3246,-,RBF,0.5664419426479899,-,0.001,0.12731514379696904,0.024833139792448417
3243,-,RBF,0.570381857934303,-,0.001,0.12737371983052662,0.02504791662581743
6470,7,polynomial,0.01,0,-,0.12741692355300774,0.16326002595137734
3240,-,RBF,0.5743491774986091,-,0.001,0.1274325729152511,0.025264133000339636
994,-,RBF,103.25014518043722,-,0.1,0.12744015058973188,0.16305555725468424
3237,-,RBF,0.578344091952736,-,0.001,0.12749170309725305,0.025481791777920454
3234,-,RBF,0.5823667932343207,-,0.001,0.12755111040607386,0.02570089573495079
3231,-,RBF,0.5864174746160327,-,0.001,0.12761079485455964,0.025921447561328838
991,-,RBF,103.96830673360321,-,0.1,0.12765818823132222,0.1633136646843184
3228,-,RBF,0.5904963307148591,-,0.001,0.12767075643873665,0.0261434498594895
3225,-,RBF,0.594603557501455,-,0.001,0.12773099513768796,0.026366905143441723
3222,-,RBF,0.5987393523095593,-,0.001,0.1277915109134326,0.026591815837814087
3219,-,RBF,0.6029039138454758,-,0.001,0.12785230371080605,0.02681818427690906
988,-,RBF,104.69146349540107,-,0.1,0.12787540572649056,0.16357079064372645
3216,-,RBF,0.6070974421976196,-,0.001,0.12791337345734266,0.027046012703766033
3213,-,RBF,0.611320138846131,-,0.001,0.1279747200631599,0.02727530326923344
3210,-,RBF,0.6155722066725554,-,0.001,0.12803634342084463,0.02750605803105044
985,-,RBF,105.41965021025447,-,0.1,0.1280918021751306,0.1638269342632386
3207,-,RBF,0.6198538499695911,-,0.001,0.12809824340534134,0.02773827895293836
3204,-,RBF,0.6241652744509044,-,0.001,0.12816041987384205,0.027971967903701864
3201,-,RBF,0.6285066872610132,-,0.001,0.1282228726656788,0.02820712665634097
3198,-,RBF,0.6328782969852397,-,0.001,0.12828560160221775,0.028443756887173214
982,-,RBF,106.15290186425366,-,0.1,0.1283073767297428,0.16408209473295268
3195,-,RBF,0.6372803136597314,-,0.001,0.1283486064867556,0.028681860174966906
3192,-,RBF,0.6417129487815529,-,0.001,0.12841188710441817,0.0289214380000857
3189,-,RBF,0.6461764153188476,-,0.001,0.12847544322206095,0.02916249174364449
979,-,RBF,106.89125368683642,-,0.1,0.12852212859501916,0.16433627130226455
3186,-,RBF,0.6506709277210689,-,0.001,0.12853927458817224,0.029405022686677038
3183,-,RBF,0.6551967019292844,-,0.001,0.12860338093277834,0.029649032009315873
3180,-,RBF,0.6597539553865505,-,0.001,0.12866776196735097,0.029894520789984412
3177,-,RBF,0.6643429070483597,-,0.001,0.1287324173847172,0.030141490004601642
976,-,RBF,107.63474115248063,-,0.1,0.12873605702742585,0.16458946327939597
6510,8,polynomial,0.1,0,-,0.12878272443557814,0.1650517897728556
3174,-,RBF,0.6689637773931606,-,0.001,0.1287973468589716,0.03038994052579986
3171,-,RBF,0.6736167884329504,-,0.001,0.12886255004539116,0.030639873122155485
3168,-,RBF,0.6783021637239418,-,0.001,0.1289280265803519,0.030891288457433358
973,-,RBF,108.38339998240866,-,0.1,0.128949161334783,0.16484167003091976
7169,19,polynomial,0.1,-1,-,0.12897826198840956,0.08893828401224393
3165,-,RBF,0.6830201283773042,-,0.001,0.12899377608124904,0.03114418708984485
3162,-,RBF,0.687770909069979,-,0.001,0.12905979814641866,0.03139856947131984
3159,-,RBF,0.6925547340555701,-,0.001,0.12912609235506256,0.031654435946793166
970,-,RBF,109.13726614630367,-,0.1,0.12916144087584305,0.16509289098128258
3156,-,RBF,0.6973718331753112,-,0.001,0.12919265826717552,0.03191178675350532
3153,-,RBF,0.7022224378691077,-,0.001,0.12925949542347495,0.032170622020318264
6530,8,polynomial,0.01,0,-,0.12930240475015756,0.16502362177742882
3150,-,RBF,0.7071067811866573,-,0.001,0.12932660334533377,0.032430941767046154
967,-,RBF,109.89637586403771,-,0.1,0.12937289505986627,0.16534312561232464
3147,-,RBF,0.7120250977986462,-,0.001,0.12939398153471532,0.032692745903801376
3144,-,RBF,0.7169776240080247,-,0.001,0.12946162947411147,0.032956034230356146
3141,-,RBF,0.7219645977613597,-,0.001,0.12952954662648317,0.03322080643552008
964,-,RBF,110.66076560741199,-,0.1,0.129583523346195,0.16559237346279773
3138,-,RBF,0.7269862586602677,-,0.001,0.1295977324352039,0.0334870620965336
3135,-,RBF,0.7320428479729257,-,0.001,0.12966618632400617,0.03375480067847791
3132,-,RBF,0.7371346086456643,-,0.001,0.12973490769693025,0.03402402153370133
961,-,RBF,111.43047210190916,-,0.1,0.12979332524382564,0.1658406341278806
3129,-,RBF,0.7422617853146389,-,0.001,0.12980389593827643,0.03429472390126251
